0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21
176176;160234;148202;137866;131508;107584;88926;60070;27056;-9954;50874;85526;113070;126942;181930;191940;198032;200390;203096;204114;206578;1
198404;182498;170466;160128;153726;129700;110244;81602;47104;6388;41220;83086;118628;134096;189038;199092;205228;207586;210292;211310;213774;0
200446;184542;172530;162192;155790;131926;112616;83414;48514;7100;42014;85528;123818;140442;195498;205572;211640;213990;216636;217528;219992;1
209690;193786;181414;171082;164678;139840;119936;90732;55754;14014;-36098;86140;130458;148198;204056;214156;220232;222788;225434;226326;228790;1
154998;144678;139244;115922;97346;72308;43976;15676;-21286;-56276;90314;109314;157052;178092;186224;188804;194430;195332;197796;197798;197818;0
183216;172914;167494;143552;125420;100284;72280;43372;3708;-43404;84800;111920;162492;184234;196352;201460;214908;217900;223610;224620;224646;1
177530;172110;148212;129684;105258;77386;49626;9292;-38858;-79012;110124;160838;183932;195952;200700;214148;217280;223092;224152;224178;224182;0
186404;176216;170806;146908;128264;105092;78800;53298;13912;-31654;-73688;108314;161748;181542;193166;197926;207078;209574;214610;215688;215714;1
59792;58436;54652;50590;45680;40096;28382;18638;5920;-14172;32500;46538;52242;86986;91922;96064;96932;100962;101306;103006;103008;1
82152;80614;76712;72442;67130;61030;47694;36690;20768;-3146;32170;50642;58396;103842;110026;114986;116468;120838;121190;123176;123178;1
91782;90034;85970;81708;76506;70370;56006;44152;25764;1098;-31622;53118;61908;111578;118146;124910;126422;130534;130888;132894;132916;1
106292;104556;99714;95342;89870;83390;67492;54416;35406;9074;-23902;52572;62684;115050;124820;132692;134316;138916;139300;141940;141962;1
112312;107012;102344;96728;89938;72974;59594;39858;12520;-21470;50914;64828;121008;131452;141284;143536;148458;148854;151506;151548;155034;0
79542;77814;72954;68620;63234;56860;40286;27540;11170;-8170;-24794;36484;42702;65190;78746;91200;93848;98408;98966;101648;101690;1
92490;87540;83142;77760;71278;53978;40614;22944;-774;-20842;-37390;46708;76654;93302;107798;111418;117482;119662;123128;123214;126778;0
101650;96744;92342;86946;80462;62772;49036;30404;6376;-15886;35868;47508;78272;96214;111272;116770;123890;127626;131102;131190;134794;1
111660;106546;102198;96936;90426;72556;58552;39722;15154;-7662;-29868;48276;80206;98620;113882;120022;127446;131664;135190;135282;139008;1
112450;108086;102680;96160;77878;63790;44220;19384;-4766;-27038;48722;82140;101708;117490;126728;135136;139534;143066;143182;147240;147656;1
126936;122536;116964;110664;92786;78916;58172;32958;10290;-13934;-45024;84854;108824;126898;136634;146916;151316;154882;155016;159614;160030;1
114494;108934;102924;86068;73630;54440;33826;16522;-2120;-26512;-53812;78952;99594;105330;127970;130874;135698;136020;142256;142704;143254;1
131178;125188;107388;95586;76004;54746;36456;14770;-16674;-50516;82478;106246;113364;166594;172428;179362;179728;186952;187530;188200;188200;1
148612;142454;124958;113586;93664;71828;51042;29042;-2822;-39774;83360;109352;117096;171346;178540;187054;187564;195426;196180;196864;196868;0
173020;167068;160888;141772;130418;110520;88792;66036;43682;9544;-28340;81734;116414;125104;181228;188444;204672;205200;213596;214520;215208;1
178780;172836;166656;147172;135782;116594;94318;69180;44728;9700;-33406;84886;118322;127194;183618;190942;207418;208006;216720;217676;218344;1
91332;87820;77154;73510;64818;47506;31792;21736;4114;-16174;42274;60082;67130;121076;125036;132972;133342;139850;141052;141732;141776;1
123070;111552;107848;98524;79754;59880;48880;28284;2662;-32568;62346;78652;136390;142374;152776;154580;163640;165076;165894;165980;166760;1
140044;128338;124646;115062;96592;75638;64364;42738;17692;-22452;59162;82552;136668;149150;159270;162594;172326;173988;174812;175098;175940;0
153702;149986;137334;132920;123068;104658;82762;70822;47156;19146;-21262;62918;90438;146288;159924;172558;177476;187378;189012;189868;190150;0
167738;164048;150954;146230;135912;115184;91532;78072;52186;21862;23836;68828;100364;158544;173370;186044;192076;202084;203934;205918;206200;0
135952;132736;128992;117544;113852;101594;79202;56026;43330;21070;4666;38824;71172;84294;145008;150836;161652;166098;175082;176936;179190;1
159522;156294;152550;140704;136586;122694;99748;73344;57888;27586;-6600;44450;79194;95444;156632;162840;175132;179596;188646;190586;192980;0
179570;172610;169360;165442;161494;149516;143736;127422;105176;75936;-49360;-4460;36012;72864;115800;133098;194656;200488;212610;216984;225870;1
208450;205160;201102;197128;184816;178586;161954;138862;101424;60320;-5718;49596;94166;140018;160166;224798;230826;243218;247544;256286;258094;0
226498;223266;219302;215312;202218;194682;176776;153402;115110;71582;-48;53130;101546;147602;167636;231990;238022;250704;255212;264036;265920;0
171726;163728;160476;156468;152454;138668;130628;113966;91020;57510;-26052;4590;39016;71984;138634;154258;172462;177870;188676;193138;201606;0
197946;197092;189102;185926;181516;175018;159474;148804;123914;96278;-56934;-14456;23882;64532;100016;168618;184614;204172;211004;224218;228628;1
214246;213056;205140;201892;196466;189126;171808;159892;128912;101486;58394;-362;40956;86406;127338;198374;213772;233344;240268;253518;257928;1
237078;229526;226268;220684;213130;187476;167842;137220;109380;63642;512;44748;90934;133728;206822;221414;241074;250630;264042;268530;277146;1
242478;234868;231596;225762;217998;191968;171788;139736;112432;65932;11950;38618;91410;140142;212540;227974;248198;258204;271890;276014;284730;0
197552;189676;186292;180990;176470;152170;135570;109332;83660;52964;-14250;21188;68010;112678;180204;195252;213546;222634;234264;238528;247600;0
216450;214914;207006;203620;197856;190628;164136;141050;112964;82602;-41160;7020;48326;98124;145564;217878;234046;254526;264874;276676;280938;0
235966;230680;229144;220974;217532;210738;200696;174372;147970;117310;81462;-33842;25862;67424;128270;180050;252810;269494;291364;302264;313780;1
242924;234800;231248;224188;212120;182636;155394;122984;85556;35502;33014;78778;141250;203862;277426;293486;315296;326296;337980;342100;351146;1
266464;258088;254370;247120;234968;205062;178470;145048;100518;44612;-19900;73286;137646;201294;275826;291952;313918;324936;336628;340908;350146;0
227156;218700;214964;209058;199788;173240;149256;118608;79456;35184;13344;51148;100932;155986;223926;237696;256210;265422;277118;281440;290704;0
229646;220582;216882;209944;199808;172358;149438;118428;82000;35668;18860;58552;113548;166880;236280;252386;271922;282902;295428;299750;308976;1
247990;238892;235190;224994;214764;187810;164134;128864;92612;40892;22184;61714;116334;171774;243110;259632;279160;290042;302568;306890;316116;0
263148;261080;251544;247720;233526;223574;197202;170890;131310;93118;-35166;31452;71628;128120;185666;258212;275290;295486;306356;318768;323090;1
266476;256920;253166;239062;228812;202092;176036;137012;99536;41364;32276;77676;133982;193790;266720;283784;304282;315366;328074;332392;341554;0
154862;146590;142960;131484;123958;108604;90384;65782;43214;16658;25568;46638;81014;120912;178476;184342;197572;203910;210884;213290;219426;0
181444;179670;171052;166862;154446;143966;126610;106056;79042;52772;6766;38934;70414;118206;159652;219454;226452;241064;247486;254378;256782;0
206794;194690;185062;178162;176314;167570;161658;149694;138336;120402;-96870;-62912;-17832;36946;114776;157776;203906;244854;304538;311996;328086;1
221164;211508;204406;202270;192870;186044;169432;141230;110180;75808;-34624;11508;67484;143622;182030;228054;266510;326330;333374;349914;353976;0
201042;200688;197156;196144;183466;173836;166896;164312;154710;146874;119704;-99038;-75996;-47908;-16052;15060;56594;104576;158666;200090;234342;0
215956;215540;215236;209212;208676;205232;203692;190840;179984;169428;-161696;-148480;-136508;-110972;-78420;-49006;-13904;20268;56284;97976;148000;1
232984;232562;232258;224442;223730;219632;218132;204208;190252;178548;164974;-142862;-127872;-97770;-57618;-22288;16836;52838;88824;130628;181050;1
240640;232446;231612;227182;224940;210126;195754;181798;167048;143522;127348;-95278;-53002;-15274;24486;60512;96258;136926;187930;242508;297950;0
264994;256560;255674;251108;248358;226378;209446;192800;175142;144424;-126402;-92898;-50130;-9528;32324;69486;106386;146872;199132;253686;308602;0
219026;218690;208712;208118;203634;201204;185474;171456;156846;147084;-126312;-113952;-94628;-66408;-37686;-5694;25000;57546;94388;141218;161442;0
252748;249520;249148;245400;244792;229412;224912;214168;208942;190266;171450;-146062;-125430;-96326;-71732;-46526;-13346;15512;67492;99748;132522;0
250326;250092;250028;246306;246138;244318;243644;237992;237262;233404;-230694;-213982;-206020;-194200;-185882;-171060;-150300;-125230;-99820;-72300;-51118;0
262262;262174;261826;261726;254088;253612;250896;249884;241474;239534;234056;-224432;-205126;-191676;-178904;-166406;-150052;-128594;-103148;-76618;-49114;0
243426;243380;242948;242898;240228;239998;236328;234270;225404;224668;-221162;-217274;-209550;-206070;-196486;-185586;-170732;-162270;-152544;-141896;-131510;1
252278;251698;251586;246530;246126;239852;236712;226820;224768;220340;-214130;-205332;-200524;-190520;-176106;-160306;-150786;-140780;-128042;-117676;-100272;0
254538;254322;253516;253140;247430;246116;240438;237520;226922;224216;-218532;-211256;-201626;-194418;-185246;-170568;-154790;-144276;-134388;-118798;-108534;0
257446;254370;254204;253008;252658;246608;244986;238480;235892;226800;-222844;-216264;-208390;-197622;-188242;-178880;-164382;-148348;-137388;-127570;-112526;0
71258;70390;69816;69788;66628;66128;63574;63062;58374;55772;-52416;-49202;-44388;-39264;-36254;-29868;-27506;-25882;-24602;-21152;-19558;1
88022;86784;86636;82876;82242;77036;76432;65132;61938;56736;51642;-44254;-36976;-32564;-23216;-20194;-15464;-13780;-6804;-4954;-2682;0
99174;95726;94922;93280;93052;88150;86360;80618;79438;67334;62650;-55494;-48964;-40420;-32186;-27306;-16048;-11636;-5590;-4118;3774;1
103730;98020;95900;89722;88244;72042;67306;59184;52224;41528;-31940;-25968;-14012;-9426;-2048;-490;8106;10022;13182;14924;19196;1
111466;105326;103122;96970;95482;79266;73948;63600;56106;45102;33266;-25252;-11786;-5982;3870;6722;16764;19054;22484;24304;28822;1
87212;83972;82940;70294;66056;59994;55862;47518;39682;35170;-26584;-21870;-15990;-13786;-7134;-4944;-2348;-456;3876;6514;9984;0
108348;108140;101480;100270;96114;94976;78512;73610;66886;61954;52530;-42082;-34568;-23236;-17596;-10772;-6004;3168;6286;9224;11348;1
117620;117416;109502;108264;103514;101934;82040;76866;69454;63614;52518;-40774;-32228;-19368;-12146;-730;6616;16054;19542;22538;24718;1
124044;118944;116768;93134;87876;80366;74630;60012;48068;35124;-16856;-8344;3590;11316;21356;25308;29248;31436;36974;39630;43406;0
129694;128420;123102;120908;96880;91484;83634;77852;62946;49952;-34760;-16594;-6860;5806;13590;23864;27974;32224;34610;40216;42880;1
106472;105040;82752;77954;71368;66506;55252;45082;36238;23344;-17702;-6996;-894;9802;13632;17782;19850;25792;28454;32254;33618;1
116044;97804;92926;86510;81586;66200;55720;45194;30944;20642;-7850;1066;13436;18738;24742;27944;34158;36840;40734;42104;51106;1
108898;103950;97070;92134;75552;64242;53192;39640;26468;12050;-282;16476;23172;30020;33526;41000;43754;47524;48902;58148;70244;1
125730;118570;113242;92444;79876;68232;54050;40724;25622;8182;11648;24058;31706;35530;43984;46990;50766;52246;62582;74882;79612;1
132794;125616;120230;99240;86590;74928;60012;44438;29062;10260;-11626;24624;32862;36886;45872;48932;52884;54374;64788;77098;81840;1
112684;95146;83112;71512;57804;44136;33872;21822;5512;-6698;18532;25008;35762;38914;43070;44822;56264;69704;74710;82852;90940;0
125270;120074;102784;90538;78620;64926;50146;39520;26036;9140;-5270;19222;26098;38008;41624;46654;48668;60548;74002;79352;87868;0
132606;127442;109840;97798;85022;71124;54066;43264;28892;11818;4222;21908;29710;40990;44616;49684;51774;65652;79180;84698;93216;1
138984;133882;116278;104266;91262;77876;58840;47564;33898;16326;2020;20268;28080;40134;43908;49502;51660;65292;78798;84330;92886;0
168014;148974;144168;137934;132812;114842;102324;87850;74226;55842;-42338;-21718;5730;24368;39372;46720;61640;65358;70724;72880;86364;1
82020;77204;76036;73326;71520;63204;56202;47844;44648;35402;30020;-21036;-9988;-222;7030;9970;20772;22326;24490;25414;32220;1
93252;91974;88424;85364;74110;66424;56620;52880;40888;34476;-20370;-6856;4138;12984;16852;33138;35292;39836;40814;48326;50074;0
107326;102004;100652;97324;94152;82884;74058;61134;56814;42994;35326;-17718;1946;13222;20654;26058;44370;46806;51900;52868;60464;0
114320;111694;110848;105514;104052;100852;96166;83546;73760;59462;51420;-35980;-25550;-9538;12418;23404;31438;37178;56000;58410;63788;1
125778;120248;118776;115562;110468;94750;84160;69128;60482;41926;24258;-6994;13922;25596;36498;42264;62550;65150;70532;71598;79510;1
99372;96094;93674;78134;68722;56508;50890;36754;27552;17214;2064;11220;20686;25848;44982;46942;51248;52300;60306;62110;65894;0
110874;108368;104744;101882;85644;76186;63584;57576;41302;31370;-18396;3904;13786;24536;30472;50370;52732;58754;59790;67792;69622;1
113424;110852;107248;104250;87662;78338;65374;58614;42672;33852;-18916;9150;23792;35496;42460;63550;66006;71690;72758;80928;82772;1
119208;114792;111730;95164;85842;72436;65622;50232;41474;22334;9638;29466;45232;52856;74654;77302;82910;84030;92336;94180;97970;1
122810;119840;102620;93298;79974;73262;57342;49346;31704;530;-24440;46732;55428;80036;82780;88496;89646;97928;99772;103550;107464;0
98882;96492;80188;72036;59874;54944;41092;35576;22958;8572;4052;19260;28680;54628;57634;62436;63748;72350;74212;77988;81902;0
121942;117912;115194;98406;89840;77300;71582;55778;48878;29682;-2638;15448;33194;43360;70106;73582;79212;80848;90204;92066;95884;1
134658;131320;113926;105350;92526;86814;70714;63018;42774;5340;-17144;39128;51654;78674;82532;88132;89830;99310;101162;105016;108930;0
163298;159278;155844;136682;128228;115402;109560;93688;77790;51784;7664;17832;43572;56934;83814;87524;93490;95248;105894;107766;111622;1
119212;116648;97698;89544;77454;72198;58020;43666;27436;8396;8918;29566;43266;66620;69542;75438;76720;87036;88908;92776;96688;1
141764;139208;119638;110798;98042;90994;70512;56058;37816;13436;-9406;32554;47066;72212;75704;81740;83064;93702;95594;99462;103376;0
147326;144796;125130;116122;103200;95996;75690;61276;42418;18622;-7156;36238;52370;78580;83024;89478;90850;101486;103428;107382;111296;0
164708;160582;157710;137384;128358;115028;109230;88900;78428;50092;22012;9306;49450;66324;92462;96814;112274;113652;124358;126304;130308;0
